score,rsi_15m,vol_ratio_15m,dist_ema200_h4,sl_dist_pct,tp_dist_pct,rr,body_ratio,vol_24h_usdt,side,outcome,timestamp,symbol
8.5,56.79751723659902,3.2744396412082084,-0.12055726373730932,0.00876300068467745,0.010515600821612998,1.2000000000000066,0.42213781877375306,5392013428.014219,0,0,2026-01-12 01:00:00,ETH/USDT
8.0,59.27609673170139,1.1104277400235938,-0.07169667744218712,0.003084458958385971,0.00370135075006311,1.1999999999999822,0.5158069883527115,6360297399.8001995,0,0,2026-01-17 12:15:00,ETH/USDT
9.5,67.2418118526813,2.709884710057507,-0.06992463384274406,0.003102152847080128,0.0037225834164962093,1.200000000000018,0.010695187165765431,6206767480.09543,0,0,2026-01-17 14:15:00,ETH/USDT
8.5,63.92695406237124,1.7211891876843137,-0.07024528935121468,0.003135691060880821,0.0037628292730569305,1.1999999999999824,0.18968386023291703,5965834658.0739,0,0,2026-01-17 14:30:00,ETH/USDT
8.0,69.92868038606382,2.740372409463419,-0.17198309410019683,0.005654407928986254,0.006785289514783444,1.199999999999989,0.605298729386333,18023940763.38006,0,1,2026-01-26 15:00:00,ETH/USDT
9.0,57.878926821875766,2.0565417076115913,-0.1783286978467743,0.005979323476401883,0.007175188171682229,1.1999999999999948,0.6767707082833154,18338546912.53281,0,1,2026-01-26 15:15:00,ETH/USDT
9.0,62.96810295360344,2.333406546694639,-0.35432638048289705,0.027309498987996447,0.032771398785595734,1.2,0.44010296956881817,22346517951.951233,0,1,2026-02-03 20:30:00,ETH/USDT
8.0,52.26827607233414,0.5523336642227651,-0.3644832843520863,0.021825644003390043,0.026190772804068015,1.1999999999999982,0.4844368986983662,24760801544.050552,0,1,2026-02-04 02:15:00,ETH/USDT
8.5,64.75168994243641,3.0904574770768867,-0.44597760055314417,0.009116365387462959,0.010939638464955596,1.200000000000005,0.10060769750168903,9929454519.3481,0,1,2026-02-13 13:30:00,ETH/USDT
9.5,72.8470499319747,3.5105834842251324,-0.4402620567530355,0.009907345969598746,0.011888815163518519,1.2000000000000024,0.35507627564439787,10509021209.28473,0,0,2026-02-13 14:45:00,ETH/USDT
8.0,58.852256164661135,0.5442494499679766,-0.4127953809616667,0.007265049135380644,0.00871805896245673,1.199999999999994,0.265807962529273,7301469618.651739,0,1,2026-02-15 05:45:00,ETH/USDT
8.5,58.89539774706929,1.5167736518157078,-0.41233689983990596,0.006871002819858427,0.0082452033838302,1.2000000000000128,0.22083748753738028,7612078233.496019,0,1,2026-02-15 07:30:00,ETH/USDT
8.0,70.9968491547154,3.063895883946397,-0.4350725004975234,0.007808690840846159,0.009370429009015345,1.1999999999999942,0.14004914004914737,9270181023.21324,0,1,2026-02-16 13:00:00,ETH/USDT
8.0,66.10343487487764,2.6016400658095797,-0.43937884772093205,0.00718162776330595,0.008617953315967094,1.1999999999999935,0.2184405940594172,6684421184.44953,0,1,2026-02-17 14:00:00,ETH/USDT
